SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
302,7,3339,67,1,NULL,"0,00",13:50.3,3HLY2DV7YEXEASL9YO7J
303,7,11004,379,3,NULL,"0,00",31:18.1,HRPBIAPRZB6J47FHO7J2
304,16,127,443,1,NULL,"0,00",12:55.8,NI3YW3G5DZ02WMQVMK26
305,14,4285,103,2,NULL,"0,00",39:59.5,Y2RU6L5R9GNH7T8MCM78
306,13,30600,423,8,NULL,"0,00",57:27.4,MC5H7LPM2NHWGOFC4PIB
307,4,22708,380,6,NULL,"0,00",57:17.7,3ICLOSI99YUXUCQLCYZG
308,18,2956,427,1,NULL,"0,00",18:33.0,7S6KR5S98WPW8ITSWJS7
309,12,77357,332,20,NULL,"0,00",15:58.0,SPMYMBPQRRIV7WQ60XNP
310,9,33612,143,9,NULL,"0,00",51:14.1,1151LTWSGF78SF2KM5T3
311,11,11405,52,3,NULL,"0,00",38:13.2,H4610M3MWM5ICQOGX1HS
312,14,91801,208,24,NULL,"0,00",02:47.8,BCBMEHOMDRTLGKWYZK7T
313,7,35377,448,9,0.2,"0,00",41:16.6,JS1QFOE3P3BBL6SVFL4F
314,7,43852,322,12,NULL,"0,00",32:08.2,JUCWW6RIXG9YRRJ9VYS9
315,21,91781,220,24,NULL,"0,00",51:31.2,OOHAUD43KY3E60YPUJHN
316,16,19763,8,6,NULL,"0,00",01:11.9,RN1CUE8LKNB5HV6UM1SM
317,3,82554,198,21,NULL,"0,00",43:03.0,DI6KLRLK1FBMXW1GX0ZV
318,22,50593,180,13,NULL,"0,00",14:44.8,0BR9O5RV7IO05E4US9NN
319,23,69222,117,18,NULL,"0,00",32:55.6,I70JJY5DO0TRXD7FBWLT
320,5,19605,86,5,NULL,"0,00",57:58.5,TXMLRHWL5RB8GH3QP56M
321,15,42099,55,11,NULL,"0,00",02:15.5,JHU880XEHC1TBPADXRH8
322,10,12812,331,4,NULL,"0,00",01:16.4,I9HJHW3PLRF77AGRDJGY
323,23,61526,257,16,0.1,"0,00",35:16.3,OEAE4RTCSDPDP07DPQ4U
324,14,58510,264,15,NULL,"0,00",44:22.4,VLMM3FUMK70ALUV74C5A
325,12,28358,203,8,NULL,"0,00",37:11.2,SDQTI98ENSC4GSSOS0CY
326,19,51307,267,13,NULL,"0,00",46:40.2,85O336C5KDZJD38VSL5L
327,3,26063,212,7,NULL,"0,00",13:08.8,WFO5412JCCTBMK72QF3W
328,16,69788,119,18,NULL,"0,00",58:24.2,3ECK3PJSZF6DIBQ0XY49
329,23,24561,295,7,NULL,"0,00",24:44.3,7168QI1T261PYT0BK1CI
330,13,82636,364,21,NULL,"0,00",01:22.3,DWMY39G2SGZNOVD6CC7I
331,13,54280,39,14,0.2,"0,00",45:55.8,W94NKIQOCXSQUU4J9N9K
332,4,79711,144,21,NULL,"0,00",57:24.7,AP229XN58O5ZRGNIAJRQ
333,11,24775,198,7,NULL,"0,00",32:10.1,FJ6WU18M3PXY8MJ1LAK3
334,16,49860,338,13,NULL,"0,00",36:25.3,48NQ2DH1Y4IUDU6W5FVE
335,7,40145,29,11,NULL,"0,00",50:27.7,5Z71JU3GO86NVBAJ5SOR
336,23,79688,12,21,NULL,"0,00",39:22.3,4KF3USD5FUPOYZ9GPIJD
337,3,84438,447,22,NULL,"0,00",02:24.7,AVB7HIVD0N7NZ0ERXP1Q
338,14,95780,15,25,NULL,"0,00",29:01.0,8DHYWB12G95EZUP3WC9H
339,18,89014,57,23,NULL,"0,00",06:50.8,F6H1ZYUPRTHM91HU8L7U
340,6,20206,61,6,NULL,"0,00",02:47.1,KD1906PN1CS8JT6ZXWC6
341,12,78981,122,20,NULL,"0,00",35:36.8,OGORPS79OR2NHUSFRZS5
342,20,56929,303,15,NULL,"0,00",28:25.5,PGPDP7AVAOUNWVXDHADH
343,10,50578,66,13,NULL,"0,00",24:52.8,DKPL2YEJ5XK1CZ0ZE0LW
344,13,44288,377,12,NULL,"0,00",58:22.2,D270KZV1APENNCVZSN9W
345,5,83533,369,22,NULL,"0,00",38:24.2,5R9MKWXE3ASL00IHLHZI
346,16,51649,121,14,NULL,"0,00",33:26.8,V85DOM4ZLCBZ28BYDZ2Y
347,19,35405,315,9,NULL,"0,00",22:26.9,6EL1NCDH75AET9I38W9S
348,9,92737,352,24,NULL,"0,00",NULL,HXGMYR6J7HWJUOTKB19Q
349,14,55665,20,15,NULL,"0,00",39:37.7,E71L8YTU53T58OH5FPK7
350,13,15040,263,4,NULL,"0,00",08:10.6,ZNDUZKOJWVZ2W3PF1QTD
351,18,87527,22,23,NULL,"0,00",53:48.5,2E3EM0CFVBPJKFKNQ8E4
352,19,1014,134,1,NULL,"0,00",11:47.3,88T3BLRPEYRU8X8AGCKC
353,13,49197,433,13,0.1,"0,00",02:21.1,1JAIBN5RAHF8EU5AABEL
354,4,18235,331,5,NULL,"0,00",29:10.7,HCYPCIBDAWTR66PIK0YM
355,2,74286,123,19,0.1,"0,00",52:58.9,4HCLU230516RFJ6CTZ5T
356,18,48857,278,13,NULL,"0,00",NULL,0KLH8NGRQAGYRCVM4IF8
357,7,40572,263,11,NULL,"0,00",46:07.4,4UN0QNI6R0SSJ4WQ4MFM
358,16,51254,116,13,NULL,"0,00",16:21.5,FQQSO7BQOHQL1VQYGH0Y
359,4,70528,241,18,NULL,"0,00",38:34.1,Y9N678YV0V0M3P4X72F7
360,18,51737,288,14,NULL,"0,00",46:55.7,2J27H86SN4FONGG2MGYC
361,10,4538,211,2,NULL,"0,00",35:44.6,OLQYY5M18EKQ5WQLYPZR
362,12,51680,261,14,NULL,"0,00",53:19.3,CQKYF9NULLHUKDYB8J3K
363,18,77154,133,20,0.1,"0,00",NULL,FQUXHKQGNRYKRCU50IWY
364,23,93481,420,24,NULL,"0,00",44:18.6,NT2VLIR9P6W7CX0Q0YOW
365,20,78092,104,20,NULL,"0,00",58:53.5,XUJ9S136807LKRXR1W2Z
366,8,30454,361,8,NULL,"0,00",53:48.8,YL2DFETFZK72SPYJLSGN
367,3,67027,10,17,NULL,"0,00",14:35.7,H5PMR53YZ1MX6Z9GWDN9
368,14,84277,111,22,NULL,"0,00",05:18.2,9FZIS2Y8F4LB3HFDRO8Q
369,23,3708,293,1,NULL,"0,00",40:48.5,0IL5LQP2PFTEB8PP3Z34
370,21,12094,209,4,0.1,"0,00",30:37.7,JX1M2IU35OEJA9WED6B9
371,13,34085,13,9,NULL,"0,00",04:51.4,QPSXS9PNNP5LQGLKJI8V
372,12,85533,184,22,NULL,"0,00",41:40.6,JQEU0ZSBPSRVKT89OA94
373,4,60339,123,16,NULL,"0,00",12:08.9,HZ9XJSBTUN3E66YD2RAW
374,18,49017,56,13,NULL,"0,00",58:47.1,XWDP6MCBU7ZQI1Q5WH6H
375,17,39383,416,10,0.1,"0,00",14:02.0,V4NHDN9VMJY75K3V7D5Y
376,18,83930,205,22,0.2,"0,00",07:54.0,ZF4NO4885A3FT2RP8SZ3
377,23,60993,266,16,NULL,"0,00",30:08.5,8O0JDHN9O30IZVPJTPI0
378,11,17239,332,5,0.2,"0,00",22:21.7,G9VRBIB6ZL6V3RR44BNL
379,10,73737,347,19,NULL,"0,00",33:49.9,H63XU626E3H2SRE5R1ZB
380,19,75468,82,20,NULL,"0,00",36:23.6,PITNV3XFPEVFOZ2RUHB9
381,1,15903,404,5,NULL,"0,00",36:54.0,KIPSBZDYC9N9URO99Y25
382,18,32085,313,9,NULL,"0,00",05:58.3,OOLM3SBDWJN23404UK4K
383,3,14123,100,4,NULL,"0,00",03:44.4,D475U7EILI949WT36771
384,11,9521,32,3,NULL,"0,00",24:13.3,FP07RMO5FDYKABKDH9KX
385,18,93868,343,24,NULL,"0,00",33:31.1,B1EYU860OCWIUXE7Y2KP
386,17,53267,358,14,NULL,"0,00",50:13.5,65BJZL9QOYM4Q3OL8WEH
387,14,30514,163,8,NULL,"0,00",30:55.8,Q011FD55I6Z7I5V3FVNX
388,8,6540,320,2,NULL,"0,00",49:35.0,ZE9E4UQMP6688F49HJ83
389,14,74333,216,19,0.1,"0,00",43:34.7,6SMW7YTIT1RJUQMSMAIF
390,13,90048,203,23,NULL,"0,00",28:14.0,T0TYAQRTXBFTPTLMIXWX
391,17,39116,201,10,NULL,"0,00",39:11.2,W4EPDOHGU9PO0DSTXX72
392,10,33185,332,9,NULL,"0,00",50:17.9,WPCP4X054DMHGXVE9W19
393,10,25252,226,7,NULL,"0,00",34:06.2,22P5OGTTK0OVEZE2Z9RH
394,23,37277,222,10,NULL,"0,00",00:48.2,QW26KGWEO06SBTNMKFG7
395,19,15668,302,4,0.1,"0,00",15:29.1,KDYM1XGCANAR1C5NY40W
396,23,27302,314,7,NULL,"0,00",53:16.4,WZH225RFETA9Z6J3JIIG
397,2,78534,171,20,NULL,"0,00",13:31.5,DDW1AHHZMBGAWODHKZRP
398,11,55857,98,15,NULL,"0,00",18:28.5,VUZI15MJELHGDIML1SO9
399,16,64956,273,17,NULL,"0,00",36:43.3,SHTZ2I5MZJRQ4IJWI8BV
400,21,53079,9,14,NULL,"0,00",34:36.8,8PYTJ5RVJ63GG3C6IYNH
401,14,83382,111,22,NULL,"0,00",10:17.0,F1QQ903PIJCE1KSU5JCE
402,5,49888,205,13,NULL,"0,00",53:04.0,FCO9NE6QZ9NEITN8395N
403,10,89029,60,23,0.1,"0,00",57:35.7,1NQ2FJKBDEB26ZP1GLLW
404,16,43571,264,12,NULL,"0,00",02:49.1,I9O0IR4M296QLDPX78VM
405,23,79715,250,21,0.1,"0,00",17:35.5,MUCBBTY7MOKR6JD22WSF
406,7,1995,290,1,NULL,"0,00",57:57.1,B45CLMZ48CPAKVECO7X5
407,15,39434,12,10,NULL,"0,00",56:01.7,FLLYEUCV5B36PAP6YQ7Z
408,18,181,378,1,NULL,"0,00",55:01.4,EBVHMNYPDPUAAWJJD6SM
409,11,77611,367,20,NULL,"0,00",57:45.2,31L3UKP5PGQ5C19QHS6E
410,7,89116,371,23,NULL,"0,00",54:27.1,RL9WFE6NLJFCUAAAER29
411,18,86623,13,22,NULL,"0,00",59:02.2,N934XUASWEL82BFB7F5I
412,20,23334,383,6,NULL,"0,00",30:37.2,4WBSHQZG3034L4C5RHJW
413,7,76277,221,20,NULL,"0,00",12:17.4,P5T4RZUY6CWQ2ICSBF4A
414,9,93820,159,24,NULL,"0,00",39:57.8,SEH3H726FXMMNFRHOQR4
415,18,35835,337,10,NULL,"0,00",01:40.1,WO6EILZDF1FLIWQB19SS
416,16,71212,351,19,NULL,"0,00",40:57.4,QFA3F3LANPC6UVQBPYL2
417,10,37557,162,10,NULL,"0,00",32:00.1,ZV614I06NGZCQ68WA3HE
418,8,67633,101,18,NULL,"0,00",29:06.0,SC2EO100BB6PZQJ42ALK
419,5,98372,78,25,NULL,"0,00",10:47.4,Z8DU3PHEEV3OP7J3NGH0
420,3,24826,199,7,NULL,"0,00",08:39.9,B5SMQFPR8SWUYT4OJKBJ
421,17,98700,198,25,NULL,"0,00",22:53.0,XF21AJ00EU3KYO2K7CAR
422,19,60487,143,16,0.1,"0,00",25:00.7,626TQEEF3W6GJEPQLGVP
423,23,9944,347,3,NULL,"0,00",21:43.5,TYTA0414B71RYQDW7J5L
424,10,12420,90,4,NULL,"0,00",12:34.4,BXX3F9CUMWE2VD4DJQ9D
425,5,71738,8,19,NULL,"0,00",51:26.5,RP5PLNCUEXQ36I0V7LVO
426,4,900,134,1,NULL,"0,00",14:33.4,PBMP2D8IOTV8AJ8SDTL0
427,2,60282,410,16,NULL,"0,00",07:34.4,8YOYPU3HB4EO12DI0I93
428,5,23063,354,6,NULL,"0,00",11:20.8,P3UVVYR3TR9O9HCYQDI4
429,22,33349,206,9,NULL,"0,00",43:18.1,COHJ9HU9DBCWPIVT3TWC
430,17,12082,102,4,NULL,"0,00",20:45.6,ID40SK1K94RZADFCCMHW
431,17,5396,35,2,NULL,"0,00",54:22.5,FFXRKZH4NKMSMUBDIHWT
432,12,5137,168,2,0.1,"0,00",11:40.0,36LXE4GGR6EFJ2X787LK
433,18,51042,60,13,NULL,"0,00",45:38.4,MK46NJ3ZT5K34B9CU5U1
434,12,20658,339,6,NULL,"0,00",59:13.2,VD7D3RD5A9B9AHMGRQLC
435,6,90845,423,23,NULL,"0,00",26:06.6,X0UBFQOVE2QJRQ7WTKRQ
436,19,64774,199,17,NULL,"0,00",43:50.0,JW8UUUNV3E8P6XCD1N0O
437,8,41816,253,11,NULL,"0,00",08:22.6,V6KQIQEKX6ULNE4LHKW1
438,10,69311,288,18,NULL,"0,00",00:55.4,BNITKSUIRWQ1KNPO4B48
439,11,28566,235,8,NULL,"0,00",06:37.8,58E3JJ8SJ24N9JJ2WXXK
440,11,91874,53,24,NULL,"0,00",35:34.0,593K3QEXD9STO6E3Q19M
441,2,13833,346,4,NULL,"0,00",54:11.8,8TLDA45L7D6N9ZZBJFST
442,20,30333,238,8,NULL,"0,00",35:54.4,5TCUKD4Y5WOXBXFH6SM9
443,21,27688,405,8,NULL,"0,00",51:49.8,5VL5F6FS6LHTV209JPQ1
444,8,83977,298,22,0.2,"0,00",49:07.6,1HIQY1JTDN5KJ0YQO56P
445,18,3425,191,1,NULL,"0,00",29:11.9,ZA74GVF8M3W7P4D3FH5W
446,20,15782,270,4,0.1,"0,00",08:34.0,TYB9B21IUJJCG27AMH54
447,3,55668,112,15,NULL,"0,00",38:00.5,RJ9CUWLN9O1S76BVU4TD
448,2,30192,67,8,0.2,"0,00",54:08.3,RJCV916SSZZRC1F2XH5G
449,5,1442,337,1,0.2,"0,00",59:08.1,LVIJ8WVFRDCQVZZWGKUE
450,4,43216,403,11,NULL,"0,00",34:31.6,GO11U4WSXMNXU6OUC05A
451,14,88505,153,23,NULL,"0,00",21:16.3,0LN0G2F5GWB1146GIDRY
452,18,10902,70,3,0.1,"0,00",44:25.5,UQOT1TB24JP4GF2E0D2H
453,6,56244,21,15,0.2,"0,00",07:41.1,GQCVT2HDUNDBQ6VY7F83
454,14,40131,74,11,NULL,"0,00",28:03.4,CCMXKO32HZPHZE0CX8RU
455,5,53139,264,14,NULL,"0,00",11:43.8,AWBSQ97GSYTDJ3DQY9ED
456,18,22896,421,6,NULL,"0,00",45:16.3,CNOURRUL97H8D2GA4TEW
457,5,39944,310,11,NULL,"0,00",31:20.5,P1V3FANMYYDHEX8NXYID
458,1,76609,422,20,NULL,"0,00",45:01.2,IRC551XFTFZGPNMSRBG7
459,12,70593,256,18,NULL,"0,00",11:22.6,A84RZ47M7VVJQ69JY99P
460,19,78816,117,20,NULL,"0,00",03:02.1,5JD0OALV6N15V7I8D6WP
461,5,40472,332,11,NULL,"0,00",50:22.7,MK3XZHC8S16HS5PQQBUM
462,11,16372,110,5,NULL,"0,00",44:40.9,08TDUYRBK3D0DIY92PS8
463,20,65592,172,17,NULL,"0,00",11:43.3,DLUO32SHNU131MCAK4IL
464,17,65530,266,17,NULL,"0,00",36:59.6,8YTHENQHNM2D4MMYPRWY
465,14,83721,336,22,NULL,"0,00",00:04.6,X9BWCWMZIL9NO5M16PE2
466,7,81487,297,21,NULL,"0,00",47:22.2,Z8ZQWZPBUCMM4BPIK1R3
467,2,71051,324,18,NULL,"0,00",44:58.8,50SQGH0XI1HWSX0C6FWX
468,18,55619,334,15,NULL,"0,00",13:04.2,N8N0JTXIMNNYIU760GIP
469,3,2975,189,1,NULL,"0,00",13:51.2,CA5PBDO5DMV6THS5PWN2
470,23,69820,138,18,NULL,"0,00",17:50.0,VEUY93S56ZD8ABXIA8G8
471,9,29397,98,8,0.1,"0,00",32:34.8,81SRPCF1AJUMYGWAR1AV
472,23,67006,326,17,NULL,"0,00",31:04.7,7NHXI5VNEO7T1ND26KQD
473,20,39068,318,10,0.2,"0,00",22:28.2,VFJMCV07J66DC1EAT66J
474,18,6499,25,2,NULL,"0,00",35:13.4,WVNSWTJ7KHJHWB7YB6AU
475,2,10993,305,3,0.2,"0,00",14:28.1,UH1GOLZRCDKTPYJVTF2H
476,21,68367,412,18,NULL,"0,00",46:58.5,ZPMVGQ6CI0WPY2EMB77K
477,22,32799,190,9,NULL,"0,00",33:10.9,73YO7CO2IQ8CGVREL8US
478,16,24727,50,7,NULL,"0,00",32:35.9,UDO4QW48H7UXJRMO78DH
479,15,8996,352,3,0.1,"0,00",43:22.6,Z9NCI6M8QZCR1DPAJGFJ
480,8,55956,190,15,0.2,"0,00",42:52.5,1JDFX35QE0HB4U30R8PH
481,1,43991,23,12,0.2,"0,00",NULL,R8H5HEWDNSXXGYQ9XL3H
482,1,30091,344,8,NULL,"0,00",36:32.9,BYVGWIMAR7P1T9AW9FP9
483,1,21621,17,6,NULL,"0,00",13:26.1,R7JDOWDQUNM0IF9LPLWA
484,19,88893,255,23,NULL,"0,00",12:12.7,VK7VMOFDN6D85KRC28L8
485,3,22336,402,6,0.1,"0,00",08:46.4,XK31AU1AJUTYAVNBH17X
486,23,93253,417,24,NULL,"0,00",59:29.4,6H8SDUI9MCA1IXZ4UCUE
487,6,47652,147,13,NULL,"0,00",09:57.0,3BK9VO40L6EA7R3U8XZI
488,5,10912,438,3,NULL,"0,00",03:58.9,XHIWRXN7MPDJA25NII6E
489,8,66279,76,17,NULL,"0,00",17:35.0,16WRB6WALEUV16U2C3QG
490,11,67950,3,18,NULL,"0,00",47:29.4,YH0QWOY6QFT4RVAM5GRR
491,14,24831,341,7,NULL,"0,00",40:50.3,0BJO8VAL6EFXF2PV0EIX
492,8,63966,284,17,NULL,"0,00",12:29.5,VY0Q9BJF6NZPWX5H2OSN
493,22,97478,32,25,NULL,"0,00",23:21.4,J1E7CSLQ518TT4CIXZKQ
494,15,48509,118,13,NULL,"0,00",49:32.8,ZRF7J4JEXQQ9IBXMJXIY
495,7,51402,174,14,NULL,"0,00",03:35.8,1LRW2TTY5O7XFK9ZZSO2
496,14,96221,237,25,NULL,"0,00",45:11.3,8BIJBTFWD12RHY5OAGBQ
497,23,63501,67,17,NULL,"0,00",09:30.9,R1IC3RNMJ4TWCS98DRZD
498,4,60917,140,16,NULL,"0,00",24:11.2,SN55YM4BPCCCWHAZ681R
499,17,257,414,1,NULL,"0,00",14:50.2,TX8V45WFXPBCEZED654J
500,12,20698,346,6,NULL,"0,00",49:03.0,USHKGBY96JXMRYPW9TH7
501,19,43490,399,12,NULL,"0,00",41:49.7,RM00HHWMZ3X8YZ4RBOTX
502,8,50,230,1,NULL,"0,00",23:35.2,Q6DPM0OHXBNBF35GJYT2
503,23,27217,331,7,NULL,"0,00",NULL,6G0DTZL5Y4NAP1GNAUG8
504,6,30381,199,8,NULL,"0,00",24:56.3,2R9XIWZBRPZUJJQDCT13
505,19,13819,305,4,NULL,"0,00",40:17.1,Y6Z0P2PT93DUH3OQGA3L
506,15,21500,279,6,0.2,"0,00",41:18.0,6FNF6HQAX1F4T3KAWTU9
507,21,70594,204,18,NULL,"0,00",01:56.8,IMM01F1MWJYHISRCKJKY
508,12,49746,449,13,NULL,"0,00",50:11.5,C2YPOZ4GJH9CBOS1F41P
509,12,29138,221,8,NULL,"0,00",21:57.3,1HGNBBSXC99BZ6KOACFW
510,7,83531,304,22,NULL,"0,00",32:27.7,D2P564ZB4EJ9VAKH2DOB
511,19,88856,231,23,NULL,"0,00",13:35.3,67Z0CH8C5SLSINFRH46T
512,13,15218,261,4,NULL,"0,00",24:45.3,7VP14VZ67ZRLN6UP4TMQ
513,9,67614,71,18,NULL,"0,00",12:05.4,ZMYGCN5QK8IIVZCAY8M9
514,4,14637,66,4,0.2,"0,00",58:44.6,XTU7UHK1DBJ2O88RKR8T
515,18,34825,95,9,NULL,"0,00",01:38.7,MQ92R6IF5K0HS1T49I5L
516,5,10382,441,3,NULL,"0,00",28:30.1,7XYF7R3IEHEFPA2K43A1
517,11,93510,93,24,0.1,"0,00",26:29.1,7QJLV6FNB927RFSAMJFF
518,2,75459,369,20,NULL,"0,00",36:56.6,R3L13QQJ4EVK2Z6EUBKN
519,14,43194,317,11,NULL,"0,00",32:28.3,28B8XV99HKULQGNYJSGP
520,15,89227,372,23,0.2,"0,00",02:56.8,6U7NPGMWS8VS0PV9T5VG
521,1,33835,151,9,NULL,"0,00",37:30.2,MU0YBIJGAI4YRVD4K8EN
522,20,60140,338,16,NULL,"0,00",50:07.6,PBZTPRROQNK8UK07ODX2
523,11,88100,259,23,0.1,"0,00",43:23.2,HPQT8TI58WGTVXI04LRR
524,15,33784,187,9,0.1,"0,00",27:23.8,KVJPXBCXVUHKX7M80HX9
525,10,44990,249,12,NULL,"0,00",25:34.8,HQ4FYNI6KS5ANXU73BI5
526,1,64191,267,17,NULL,"0,00",33:01.0,D2Z8XPVR44TI824FAYOT
527,2,68287,294,18,NULL,"0,00",05:20.5,B2B9AAS1W5F3B4O470XM
528,5,89318,201,23,NULL,"0,00",09:13.5,FNBSEUPSTCUBG10NYNF3
529,11,53856,304,14,0.1,"0,00",41:31.9,8YEFWYGA2YQ7BWEZHVF2
530,11,13532,69,4,NULL,"0,00",18:52.4,2TLRV2NH8DHJO6PXCHW9
531,21,4867,346,2,NULL,"0,00",50:02.1,QE3454MNGS00H65TO1VS
532,19,70641,51,18,NULL,"0,00",04:57.2,UK8OMPO24DJTQBEHMPX1
533,22,24471,89,7,NULL,"0,00",22:47.3,SKHI70K4OF0GPWTVGIFX
534,3,87058,6,23,NULL,"0,00",18:20.7,BEH7QUQB1CXQY1ZQ5EP4
535,12,12467,244,4,NULL,"0,00",43:32.9,GXIC1ELM67I49G60BG5T
536,17,43942,245,12,NULL,"0,00",01:32.8,N32QQUT4A3PSMVHYUPG5
537,1,2874,13,1,0.2,"0,00",19:17.2,V5ELPLTQUXJB6STFMAJR
538,19,89999,271,23,0.2,"0,00",11:36.6,V3TCMKO1GRPO3SYN4090
539,1,75074,402,20,NULL,"0,00",33:09.0,G55HF2NJ8FWD601L9314
540,12,837,123,1,0.1,"0,00",30:54.6,D6UM20VRI9AR4EXNV6H1
541,2,22660,213,6,NULL,"0,00",06:49.6,8CTAWRW2UX7VP3ZBUC2S
542,18,96665,151,25,NULL,"0,00",09:17.8,Q5LM2L4XEWJ355U1B68Y
543,17,80533,218,21,NULL,"0,00",47:59.7,NC2VEBYC0TF8QI67OU5S
544,2,81507,224,21,NULL,"0,00",31:31.2,G1NRJY4AJ6TU22TIQNA6
545,15,77854,224,20,0.1,"0,00",03:59.7,E24UFMNTNC25K7AF4UCT
546,1,9613,81,3,NULL,"0,00",22:44.1,HNMENFDOX6VMI1ZJX4BH
547,23,95111,214,25,NULL,"0,00",28:44.9,VUQOIVI3MSYCJWEIGR79
548,18,82841,419,21,0.2,"0,00",13:44.9,Q57J25BV6Q1CLLTVQ5JV
549,20,13684,24,4,NULL,"0,00",21:42.7,ADXAZ4K1GC37B5OI4FQ6
550,2,41020,185,11,NULL,"0,00",21:02.7,F2WZYBLMPMOEKFSA930R
551,4,2712,144,1,NULL,"0,00",37:06.6,PEY49G4DLPTOCUB0A0TY
552,21,86801,150,22,NULL,"0,00",08:14.7,RPFTQPV7VCPFDPNYUOUG
553,13,17724,275,5,NULL,"0,00",37:02.6,4WUP8LH9Z26SFYOIBIR9
554,3,9790,42,3,NULL,"0,00",21:14.3,QC39Y4N2FCZH5NSK4I3E
555,12,85622,196,22,NULL,"0,00",37:20.1,VAIMYRZFJ5373DKRG9GU
556,23,82110,62,21,NULL,"0,00",58:55.4,JP7A9BVX70NV7U2KM0DO
557,21,10709,424,3,NULL,"0,00",58:26.5,V7VA298TN9NKQCLABOF3
558,8,92193,145,24,NULL,"0,00",56:11.5,C5FCVJI6T925LNIB061N
559,20,84151,402,22,0.1,"0,00",59:21.4,JQZAHIH9ABYL4J1GX6QQ
560,18,48388,39,13,NULL,"0,00",07:16.1,U0KE4O2ZBHDFDSEF1E01
561,14,51972,438,14,NULL,"0,00",35:57.5,JX4KG3GV20BWGPQFWCUE
562,16,80035,4,21,NULL,"0,00",52:43.3,ZUK5QRN0WSPPRB3GTNKM
563,2,94649,146,24,0.2,"0,00",08:39.6,8H2JW3O0426MLJ3KFQCT
564,1,15607,153,4,NULL,"0,00",03:04.9,68L7PENY2O9S7RCILUOY
565,9,78665,411,20,NULL,"0,00",42:25.6,RPJ26RZVEX7S729GB7O1
566,1,18216,181,5,0.1,"0,00",08:38.1,2DWUDSQ2TVOVVEI24JMN
567,14,89507,173,23,0.2,"0,00",01:57.9,NQ1ZZP31AMZWXPCM8SZ9
568,6,79316,65,21,0.1,"0,00",53:44.7,L2JXCNQE7O2EYENUUD2M
569,15,2171,275,1,0.2,"0,00",15:11.7,J9OYXO6GWQMD92OI2N1C
570,2,89643,302,23,NULL,"0,00",00:05.8,2YXIZBPREFWMT1SVZEYK
571,4,7509,428,2,0.1,"0,00",09:12.9,AYF1PBYCSP1ACGAQFYDG
572,16,3511,275,1,0.2,"0,00",14:52.5,IBQQF0VM292RPR0IH9ZQ
573,2,386,420,1,NULL,"0,00",03:47.6,MPVCGLI4JFK38SMPAAA3
574,3,42358,194,11,NULL,"0,00",01:33.6,PGYINOA8YPEQAVLUEYFD
575,13,66567,160,17,NULL,"0,00",56:07.2,JTHOHZDT7ZONOX8XUTW7
576,7,35930,452,10,NULL,"0,00",28:12.4,LQ6DXW1UVBVP75MGU5PW
577,4,78366,121,20,NULL,"0,00",02:07.9,RQQ3MYCXJ5I5MY3BAJ2C
578,10,6594,35,2,NULL,"0,00",11:52.0,BNSXGRMG0N7AFT0F9BYO
579,23,54690,415,14,NULL,"0,00",NULL,C5CJL7I4JMNKHG2X557Q
580,9,35377,169,9,NULL,"0,00",23:24.1,JHBU643W074N0ZHFDVK3
581,2,67839,54,18,NULL,"0,00",02:50.7,G1KQYDXH46QYHSO1PE2F
582,7,84205,328,22,0.1,"0,00",04:16.0,IEJWHHKIS9NM43FQ48R5
583,9,75634,177,20,NULL,"0,00",51:35.6,W1DPJ7TDOHHO3YN0THVD
584,9,12836,119,4,NULL,"0,00",47:30.8,BW3BDO8AK6A9TLC56YAR
585,7,10821,377,3,NULL,"0,00",20:29.3,3S6X05SPBQVSEL5AE5IK
586,23,16825,197,5,NULL,"0,00",41:45.8,4B6F9CAVMJLMV84XDCJG
587,6,52918,229,14,NULL,"0,00",41:47.4,9FFGE07VSSR61ZGZHQSI
588,20,14681,47,4,0.1,"0,00",27:54.6,O7A6JC0D0TY4HUWRYUC2
589,15,1436,262,1,0.2,"0,00",01:33.0,URTFT9NXVMQYQK75AVN7
590,13,29116,183,8,0.1,"0,00",41:00.6,SYT2J4K7JVGFVUGGQP3D
591,19,33233,274,9,NULL,"0,00",44:37.5,4686RAOMOZOVH2S0D942
592,16,9440,321,3,NULL,"0,00",03:06.4,CQAIVQQOJ5KT2NRKWSUV
593,23,5849,321,2,NULL,"0,00",23:05.8,UVSJDSOFDFZAPRGYNWJX
594,6,26687,364,7,NULL,"0,00",12:15.2,4U42EE0FHHA74IUHYHY2
595,22,47625,138,13,0.2,"0,00",25:52.9,6PKJDWBM8VAXOP1NHZDN
596,9,41385,209,11,0.2,"0,00",54:57.1,WYO3L9LGOELVNY4JI1IO
597,16,2016,6,1,NULL,"0,00",14:06.2,8L09FSTUGILEAARWFRMQ
598,16,64927,66,17,NULL,"0,00",00:38.2,JHO20RX4YXUZ6NCOT5GS
599,16,2842,266,1,NULL,"0,00",44:54.8,7W0GDNDN39VYMP4B7F0V
